"Plot Title: 20841601"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 20841601, SEN S/N: 20841749, LBL: 1283)","Water Content, m³/m³ (LGR S/N: 20841601, SEN S/N: 20841750, LBL: 1294)","Water Content, m³/m³ (LGR S/N: 20841601, SEN S/N: 20841753, LBL: 1295)","Water Content, m³/m³ (LGR S/N: 20841601, SEN S/N: 20841755, LBL: 1296)","Water Content, m³/m³ (LGR S/N: 20841601, SEN S/N: 20841756, LBL: 1297)"
65,01/29/21 04:52:38 AM,0.3740,0.2901,0.3660,0.3192,0.3683
66,01/29/21 05:52:38 AM,0.3729,0.2898,0.3655,0.3192,0.3660
67,01/29/21 06:52:38 AM,0.3716,0.2898,0.3655,0.3195,0.3643
68,01/29/21 07:52:38 AM,0.3694,0.2890,0.3649,0.3195,0.3632
69,01/29/21 08:52:38 AM,0.3666,0.2881,0.3638,0.3195,0.3616
70,01/29/21 09:52:38 AM,0.3643,0.2871,0.3628,0.3195,0.3600
71,01/29/21 10:52:38 AM,0.3628,0.2864,0.3616,0.3192,0.3584
72,01/29/21 11:52:38 AM,0.3616,0.2857,0.3611,0.3192,0.3568
73,01/29/21 12:52:38 PM,0.3611,0.2850,0.3605,0.3192,0.3557
74,01/29/21 01:52:38 PM,0.3605,0.2847,0.3600,0.3195,0.3547
75,01/29/21 02:52:38 PM,0.3605,0.2844,0.3600,0.3192,0.3542
76,01/29/21 03:52:38 PM,0.3594,0.2837,0.3594,0.3192,0.3531
77,01/29/21 04:52:38 PM,0.3590,0.2830,0.3590,0.3192,0.3526
78,01/29/21 05:52:38 PM,0.3578,0.2827,0.3584,0.3187,0.3516
79,01/29/21 06:52:38 PM,0.3573,0.2821,0.3584,0.3187,0.3511
80,01/29/21 07:52:38 PM,0.3563,0.2813,0.3578,0.3183,0.3506
81,01/29/21 08:52:38 PM,0.3553,0.2810,0.3573,0.3178,0.3496
82,01/29/21 09:52:38 PM,0.3547,0.2803,0.3568,0.3175,0.3486
83,01/29/21 10:52:38 PM,0.3537,0.2800,0.3557,0.3175,0.3481
84,01/29/21 11:52:38 PM,0.3531,0.2793,0.3557,0.3171,0.3471
85,01/30/21 12:52:38 AM,0.3526,0.2790,0.3553,0.3171,0.3466
86,01/30/21 01:52:38 AM,0.3516,0.2783,0.3542,0.3168,0.3461
87,01/30/21 02:52:38 AM,0.3511,0.2780,0.3537,0.3163,0.3451
88,01/30/21 03:52:38 AM,0.3506,0.2776,0.3531,0.3160,0.3447
89,01/30/21 04:52:38 AM,0.3500,0.2773,0.3526,0.3160,0.3441
90,01/30/21 05:52:38 AM,0.3496,0.2766,0.3526,0.3156,0.3432
91,01/30/21 06:52:38 AM,0.3490,0.2763,0.3521,0.3156,0.3427
92,01/30/21 07:52:38 AM,0.3490,0.2763,0.3516,0.3156,0.3422
93,01/30/21 08:52:38 AM,0.3490,0.2759,0.3516,0.3156,0.3422
94,01/30/21 09:52:38 AM,0.3490,0.2756,0.3516,0.3156,0.3418
95,01/30/21 10:52:38 AM,0.3490,0.2756,0.3511,0.3160,0.3412
96,01/30/21 11:52:38 AM,0.3490,0.2753,0.3511,0.3160,0.3412
97,01/30/21 12:52:38 PM,0.3490,0.2753,0.3511,0.3160,0.3408
98,01/30/21 01:52:38 PM,0.3490,0.2753,0.3511,0.3160,0.3408
99,01/30/21 02:52:38 PM,0.3486,0.2746,0.3506,0.3156,0.3403
100,01/30/21 03:52:38 PM,0.3481,0.2743,0.3506,0.3151,0.3399
101,01/30/21 04:52:38 PM,0.3476,0.2739,0.3506,0.3151,0.3399
102,01/30/21 05:52:38 PM,0.3471,0.2736,0.3506,0.3151,0.3393
103,01/30/21 06:52:38 PM,0.3466,0.2732,0.3500,0.3148,0.3389
104,01/30/21 07:52:38 PM,0.3466,0.2732,0.3496,0.3148,0.3389
105,01/30/21 08:52:38 PM,0.3461,0.2726,0.3496,0.3144,0.3384
106,01/30/21 09:52:38 PM,0.3457,0.2726,0.3490,0.3144,0.3380
107,01/30/21 10:52:38 PM,0.3451,0.2722,0.3490,0.3144,0.3376
108,01/30/21 11:52:38 PM,0.3451,0.2719,0.3486,0.3140,0.3371
109,01/31/21 12:52:38 AM,0.3447,0.2719,0.3486,0.3140,0.3367
110,01/31/21 01:52:38 AM,0.3441,0.2715,0.3481,0.3136,0.3361
111,01/31/21 02:52:38 AM,0.3441,0.2712,0.3476,0.3136,0.3357
112,01/31/21 03:52:38 AM,0.3437,0.2712,0.3476,0.3136,0.3357
113,01/31/21 04:52:38 AM,0.3432,0.2708,0.3471,0.3133,0.3352
114,01/31/21 05:52:38 AM,0.3432,0.2705,0.3471,0.3133,0.3348
115,01/31/21 06:52:38 AM,0.3427,0.2705,0.3466,0.3133,0.3343
116,01/31/21 07:52:38 AM,0.3427,0.2701,0.3466,0.3133,0.3343
117,01/31/21 08:52:38 AM,0.3432,0.2701,0.3466,0.3136,0.3343
118,01/31/21 09:52:38 AM,0.3432,0.2698,0.3461,0.3136,0.3339
119,01/31/21 10:52:38 AM,0.3432,0.2698,0.3461,0.3136,0.3335
120,01/31/21 11:52:38 AM,0.3437,0.2698,0.3461,0.3140,0.3335
121,01/31/21 12:52:38 PM,0.3432,0.2694,0.3457,0.3136,0.3330
122,01/31/21 01:52:38 PM,0.3437,0.2694,0.3457,0.3140,0.3330
123,01/31/21 02:52:38 PM,0.3432,0.2691,0.3457,0.3140,0.3326
124,01/31/21 03:52:38 PM,0.3432,0.2687,0.3451,0.3136,0.3326
125,01/31/21 04:52:38 PM,0.3432,0.2687,0.3451,0.3136,0.3321
126,01/31/21 05:52:38 PM,0.3427,0.2684,0.3451,0.3136,0.3321
127,01/31/21 06:52:38 PM,0.3427,0.2684,0.3451,0.3133,0.3321
128,01/31/21 07:52:38 PM,0.3427,0.2680,0.3447,0.3133,0.3317
129,01/31/21 08:52:38 PM,0.3422,0.2677,0.3447,0.3133,0.3317
130,01/31/21 09:52:38 PM,0.3418,0.2677,0.3441,0.3128,0.3312
131,01/31/21 10:52:38 PM,0.3418,0.2673,0.3441,0.3128,0.3312
132,01/31/21 11:52:38 PM,0.3418,0.2673,0.3441,0.3128,0.3308
133,02/01/21 12:52:38 AM,0.3412,0.2670,0.3437,0.3128,0.3308
134,02/01/21 01:52:38 AM,0.3412,0.2670,0.3437,0.3128,0.3304
135,02/01/21 02:52:38 AM,0.3412,0.2666,0.3437,0.3128,0.3304
136,02/01/21 03:52:38 AM,0.3408,0.2666,0.3437,0.3128,0.3299
137,02/01/21 04:52:38 AM,0.3408,0.2664,0.3432,0.3125,0.3299
138,02/01/21 05:52:38 AM,0.3408,0.2664,0.3432,0.3125,0.3295
139,02/01/21 06:52:38 AM,0.3403,0.2664,0.3432,0.3125,0.3295
140,02/01/21 07:52:38 AM,0.3403,0.2660,0.3427,0.3125,0.3290
141,02/01/21 08:52:38 AM,0.3403,0.2660,0.3427,0.3125,0.3290
142,02/01/21 09:52:38 AM,0.3403,0.2660,0.3427,0.3128,0.3290
143,02/01/21 10:52:38 AM,0.3408,0.2660,0.3427,0.3128,0.3290
144,02/01/21 11:52:38 AM,0.3408,0.2660,0.3422,0.3128,0.3286
145,02/01/21 12:52:38 PM,0.3408,0.2660,0.3422,0.3133,0.3286
146,02/01/21 01:52:38 PM,0.3408,0.2657,0.3422,0.3133,0.3282
147,02/01/21 02:52:38 PM,0.3408,0.2653,0.3418,0.3133,0.3282
148,02/01/21 03:52:38 PM,0.3403,0.2653,0.3418,0.3133,0.3277
149,02/01/21 04:52:38 PM,0.3403,0.2650,0.3418,0.3128,0.3277
150,02/01/21 05:52:38 PM,0.3399,0.2650,0.3412,0.3125,0.3274
151,02/01/21 06:52:38 PM,0.3399,0.2646,0.3412,0.3125,0.3274
152,02/01/21 07:52:38 PM,0.3399,0.2646,0.3412,0.3125,0.3274
153,02/01/21 08:52:38 PM,0.3393,0.2642,0.3408,0.3121,0.3269
154,02/01/21 09:52:38 PM,0.3389,0.2642,0.3408,0.3121,0.3269
155,02/01/21 10:52:38 PM,0.3389,0.2639,0.3403,0.3121,0.3265
156,02/01/21 11:52:38 PM,0.3384,0.2639,0.3403,0.3118,0.3261
157,02/02/21 12:52:38 AM,0.3384,0.2635,0.3403,0.3118,0.3261
158,02/02/21 01:52:38 AM,0.3384,0.2635,0.3399,0.3118,0.3261
159,02/02/21 02:52:38 AM,0.3380,0.2632,0.3399,0.3118,0.3256
160,02/02/21 03:52:38 AM,0.3380,0.2632,0.3399,0.3118,0.3256
161,02/02/21 04:52:38 AM,0.3380,0.2632,0.3393,0.3118,0.3252
162,02/02/21 05:52:38 AM,0.3376,0.2628,0.3393,0.3118,0.3252
163,02/02/21 06:52:38 AM,0.3376,0.2628,0.3393,0.3113,0.3249
164,02/02/21 07:52:38 AM,0.3380,0.2628,0.3393,0.3118,0.3249
165,02/02/21 08:52:38 AM,0.3380,0.2628,0.3393,0.3118,0.3249
166,02/02/21 09:52:38 AM,0.3380,0.2628,0.3389,0.3121,0.3249
167,02/02/21 10:52:38 AM,0.3384,0.2628,0.3389,0.3125,0.3244
168,02/02/21 11:52:38 AM,0.3389,0.2628,0.3384,0.3125,0.3240
169,02/02/21 12:52:38 PM,0.3389,0.2628,0.3384,0.3125,0.3240
170,02/02/21 01:52:38 PM,0.3389,0.2628,0.3380,0.3125,0.3240
171,02/02/21 02:52:38 PM,0.3384,0.2624,0.3380,0.3125,0.3235
172,02/02/21 03:52:38 PM,0.3384,0.2621,0.3380,0.3121,0.3235
173,02/02/21 04:52:38 PM,0.3384,0.2621,0.3376,0.3121,0.3231
174,02/02/21 05:52:38 PM,0.3380,0.2621,0.3376,0.3121,0.3231
175,02/02/21 06:52:38 PM,0.3376,0.2618,0.3376,0.3118,0.3231
176,02/02/21 07:52:38 PM,0.3376,0.2618,0.3376,0.3118,0.3231
177,02/02/21 08:52:38 PM,0.3376,0.2618,0.3371,0.3113,0.3228
178,02/02/21 09:52:38 PM,0.3371,0.2615,0.3371,0.3113,0.3228
179,02/02/21 10:52:38 PM,0.3371,0.2615,0.3367,0.3110,0.3223
180,02/02/21 11:52:38 PM,0.3367,0.2611,0.3367,0.3110,0.3223
181,02/03/21 12:52:38 AM,0.3367,0.2611,0.3361,0.3110,0.3223
182,02/03/21 01:52:38 AM,0.3361,0.2604,0.3361,0.3106,0.3219
183,02/03/21 02:52:38 AM,0.3357,0.2604,0.3361,0.3106,0.3216
184,02/03/21 03:52:38 AM,0.3357,0.2604,0.3357,0.3106,0.3216
185,02/03/21 04:52:38 AM,0.3352,0.2604,0.3357,0.3106,0.3211
186,02/03/21 05:52:38 AM,0.3352,0.2604,0.3357,0.3106,0.3211
187,02/03/21 06:52:38 AM,0.3348,0.2600,0.3352,0.3106,0.3207
188,02/03/21 07:52:38 AM,0.3352,0.2604,0.3352,0.3106,0.3207
189,02/03/21 08:52:38 AM,0.3352,0.2604,0.3352,0.3106,0.3207
190,02/03/21 09:52:38 AM,0.3357,0.2604,0.3352,0.3110,0.3207
191,02/03/21 10:52:38 AM,0.3357,0.2604,0.3352,0.3113,0.3204
192,02/03/21 11:52:38 AM,0.3361,0.2604,0.3348,0.3113,0.3204
193,02/03/21 12:52:38 PM,0.3361,0.2604,0.3348,0.3113,0.3199
194,02/03/21 01:52:38 PM,0.3361,0.2600,0.3343,0.3113,0.3199
195,02/03/21 02:52:38 PM,0.3361,0.2600,0.3343,0.3113,0.3195
196,02/03/21 03:52:38 PM,0.3361,0.2596,0.3339,0.3113,0.3195
197,02/03/21 04:52:38 PM,0.3361,0.2596,0.3339,0.3113,0.3195
198,02/03/21 05:52:38 PM,0.3357,0.2592,0.3339,0.3110,0.3195
199,02/03/21 06:52:38 PM,0.3357,0.2592,0.3339,0.3110,0.3195
200,02/03/21 07:52:38 PM,0.3357,0.2592,0.3335,0.3106,0.3192
201,02/03/21 08:52:38 PM,0.3352,0.2589,0.3335,0.3106,0.3192
202,02/03/21 09:52:38 PM,0.3348,0.2589,0.3330,0.3106,0.3192
203,02/03/21 10:52:38 PM,0.3348,0.2585,0.3330,0.3102,0.3192
204,02/03/21 11:52:38 PM,0.3343,0.2582,0.3330,0.3102,0.3187
205,02/04/21 12:52:38 AM,0.3343,0.2582,0.3326,0.3102,0.3187
206,02/04/21 01:52:38 AM,0.3339,0.2579,0.3326,0.3098,0.3183
207,02/04/21 02:52:38 AM,0.3335,0.2579,0.3321,0.3098,0.3183
208,02/04/21 03:52:38 AM,0.3335,0.2579,0.3321,0.3095,0.3178
209,02/04/21 04:52:38 AM,0.3330,0.2579,0.3321,0.3095,0.3175
210,02/04/21 05:52:38 AM,0.3330,0.2579,0.3317,0.3095,0.3175
211,02/04/21 06:52:38 AM,0.3326,0.2575,0.3317,0.3095,0.3175
212,02/04/21 07:52:38 AM,0.3330,0.2579,0.3317,0.3098,0.3175
213,02/04/21 08:52:38 AM,0.3330,0.2579,0.3317,0.3098,0.3171
214,02/04/21 09:52:38 AM,0.3330,0.2579,0.3312,0.3102,0.3171
215,02/04/21 10:52:38 AM,0.3335,0.2579,0.3312,0.3102,0.3168
216,02/04/21 11:52:38 AM,0.3335,0.2579,0.3308,0.3102,0.3163
217,02/04/21 12:52:38 PM,0.3335,0.2575,0.3304,0.3102,0.3160
218,02/04/21 01:52:38 PM,0.3339,0.2575,0.3304,0.3102,0.3160
219,02/04/21 02:52:38 PM,0.3335,0.2571,0.3299,0.3102,0.3160
220,02/04/21 03:52:38 PM,0.3335,0.2571,0.3299,0.3102,0.3156
221,02/04/21 04:52:38 PM,0.3335,0.2567,0.3299,0.3102,0.3156
222,02/04/21 05:52:38 PM,0.3330,0.2567,0.3295,0.3098,0.3156
223,02/04/21 06:52:38 PM,0.3330,0.2567,0.3295,0.3098,0.3156
224,02/04/21 07:52:38 PM,0.3326,0.2564,0.3295,0.3095,0.3151
225,02/04/21 08:52:38 PM,0.3326,0.2564,0.3295,0.3095,0.3151
226,02/04/21 09:52:38 PM,0.3321,0.2564,0.3295,0.3092,0.3151
227,02/04/21 10:52:38 PM,0.3317,0.2560,0.3290,0.3095,0.3148
228,02/04/21 11:52:38 PM,0.3317,0.2564,0.3290,0.3092,0.3148
229,02/05/21 12:52:38 AM,0.3317,0.2560,0.3290,0.3092,0.3148
230,02/05/21 01:52:38 AM,0.3312,0.2560,0.3286,0.3092,0.3148
231,02/05/21 02:52:38 AM,0.3312,0.2557,0.3286,0.3092,0.3144
232,02/05/21 03:52:38 AM,0.3308,0.2557,0.3286,0.3084,0.3144
233,02/05/21 04:52:38 AM,0.3308,0.2557,0.3282,0.3087,0.3140
234,02/05/21 05:52:38 AM,0.3304,0.2557,0.3282,0.3084,0.3140
235,02/05/21 06:52:38 AM,0.3304,0.2557,0.3282,0.3084,0.3140
236,02/05/21 07:52:38 AM,0.3304,0.2557,0.3282,0.3084,0.3140
237,02/05/21 08:52:38 AM,0.3308,0.2557,0.3282,0.3087,0.3136
238,02/05/21 09:52:38 AM,0.3308,0.2557,0.3277,0.3092,0.3136
239,02/05/21 10:52:38 AM,0.3312,0.2557,0.3277,0.3092,0.3133
240,02/05/21 11:52:38 AM,0.3317,0.2557,0.3274,0.3095,0.3133
241,02/05/21 12:52:38 PM,0.3321,0.2553,0.3269,0.3095,0.3128
242,02/05/21 01:52:38 PM,0.3321,0.2553,0.3269,0.3098,0.3125
243,02/05/21 02:52:38 PM,0.3317,0.2550,0.3265,0.3095,0.3125
244,02/05/21 03:52:38 PM,0.3317,0.2550,0.3265,0.3092,0.3125
245,02/05/21 04:52:38 PM,0.3317,0.2550,0.3265,0.3095,0.3125
246,02/05/21 05:52:38 PM,0.3312,0.2546,0.3261,0.3092,0.3125
247,02/05/21 06:52:38 PM,0.3312,0.2546,0.3261,0.3092,0.3121
248,02/05/21 07:52:38 PM,0.3308,0.2546,0.3256,0.3087,0.3125
249,02/05/21 08:52:38 PM,0.3308,0.2542,0.3261,0.3087,0.3125
250,02/05/21 09:52:38 PM,0.3308,0.2542,0.3256,0.3087,0.3125
251,02/05/21 10:52:38 PM,0.3304,0.2538,0.3256,0.3087,0.3125
252,02/05/21 11:52:38 PM,0.3299,0.2538,0.3252,0.3084,0.3121
253,02/06/21 12:52:38 AM,0.3299,0.2534,0.3252,0.3080,0.3118
254,02/06/21 01:52:38 AM,0.3295,0.2534,0.3252,0.3080,0.3118
255,02/06/21 02:52:38 AM,0.3295,0.2534,0.3252,0.3080,0.3118
256,02/06/21 03:52:38 AM,0.3290,0.2532,0.3252,0.3080,0.3118
257,02/06/21 04:52:38 AM,0.3290,0.2534,0.3252,0.3080,0.3113
258,02/06/21 05:52:38 AM,0.3290,0.2532,0.3249,0.3080,0.3113
259,02/06/21 06:52:38 AM,0.3290,0.2532,0.3249,0.3077,0.3113
260,02/06/21 07:52:38 AM,0.3290,0.2532,0.3252,0.3080,0.3113
261,02/06/21 08:52:38 AM,0.3290,0.2534,0.3249,0.3080,0.3113
262,02/06/21 09:52:38 AM,0.3295,0.2534,0.3249,0.3084,0.3110
263,02/06/21 10:52:38 AM,0.3299,0.2534,0.3244,0.3087,0.3106
264,02/06/21 11:52:38 AM,0.3304,0.2534,0.3240,0.3087,0.3102
265,02/06/21 12:52:38 PM,0.3304,0.2534,0.3240,0.3087,0.3102
266,02/06/21 01:52:38 PM,0.3308,0.2534,0.3235,0.3092,0.3098
267,02/06/21 02:52:38 PM,0.3304,0.2532,0.3235,0.3087,0.3098
268,02/06/21 03:52:38 PM,0.3304,0.2532,0.3231,0.3087,0.3095
269,02/06/21 04:52:38 PM,0.3299,0.2532,0.3231,0.3087,0.3098
270,02/06/21 05:52:38 PM,0.3299,0.2528,0.3231,0.3084,0.3095
271,02/06/21 06:52:38 PM,0.3295,0.2528,0.3228,0.3084,0.3095
272,02/06/21 07:52:38 PM,0.3295,0.2528,0.3228,0.3084,0.3095
273,02/06/21 08:52:38 PM,0.3295,0.2528,0.3228,0.3080,0.3095
274,02/06/21 09:52:38 PM,0.3290,0.2524,0.3223,0.3077,0.3095
275,02/06/21 10:52:38 PM,0.3286,0.2520,0.3223,0.3077,0.3092
276,02/06/21 11:52:38 PM,0.3286,0.2520,0.3219,0.3077,0.3092
277,02/07/21 12:52:38 AM,0.3282,0.2520,0.3219,0.3072,0.3092
278,02/07/21 01:52:38 AM,0.3277,0.2516,0.3219,0.3072,0.3087
279,02/07/21 02:52:38 AM,0.3277,0.2516,0.3219,0.3072,0.3087
280,02/07/21 03:52:38 AM,0.3274,0.2516,0.3216,0.3072,0.3084
281,02/07/21 04:52:38 AM,0.3274,0.2516,0.3216,0.3069,0.3084
282,02/07/21 05:52:38 AM,0.3269,0.2512,0.3216,0.3069,0.3084
283,02/07/21 06:52:38 AM,0.3269,0.2512,0.3216,0.3069,0.3084
284,02/07/21 07:52:38 AM,0.3274,0.2512,0.3216,0.3072,0.3084
285,02/07/21 08:52:38 AM,0.3277,0.2516,0.3216,0.3077,0.3084
286,02/07/21 09:52:38 AM,0.3277,0.2516,0.3211,0.3077,0.3080
287,02/07/21 10:52:38 AM,0.3282,0.2516,0.3211,0.3080,0.3077
288,02/07/21 11:52:38 AM,0.3286,0.2516,0.3207,0.3084,0.3077
289,02/07/21 12:52:38 PM,0.3286,0.2516,0.3207,0.3084,0.3072
290,02/07/21 01:52:38 PM,0.3290,0.2516,0.3204,0.3084,0.3069
291,02/07/21 02:52:38 PM,0.3286,0.2512,0.3204,0.3080,0.3066
292,02/07/21 03:52:38 PM,0.3286,0.2512,0.3199,0.3080,0.3066
293,02/07/21 04:52:38 PM,0.3282,0.2512,0.3199,0.3080,0.3069
294,02/07/21 05:52:38 PM,0.3282,0.2509,0.3199,0.3080,0.3069
295,02/07/21 06:52:38 PM,0.3277,0.2509,0.3195,0.3077,0.3066
296,02/07/21 07:52:38 PM,0.3277,0.2509,0.3195,0.3077,0.3066
297,02/07/21 08:52:38 PM,0.3274,0.2509,0.3195,0.3077,0.3066
298,02/07/21 09:52:38 PM,0.3274,0.2505,0.3192,0.3072,0.3066
299,02/07/21 10:52:38 PM,0.3269,0.2505,0.3192,0.3072,0.3066
300,02/07/21 11:52:38 PM,0.3269,0.2505,0.3192,0.3069,0.3066
301,02/08/21 12:52:38 AM,0.3269,0.2502,0.3187,0.3069,0.3066
302,02/08/21 01:52:38 AM,0.3265,0.2502,0.3187,0.3069,0.3062
303,02/08/21 02:52:38 AM,0.3265,0.2498,0.3187,0.3066,0.3062
304,02/08/21 03:52:38 AM,0.3261,0.2498,0.3187,0.3066,0.3058
305,02/08/21 04:52:38 AM,0.3256,0.2498,0.3187,0.3066,0.3058
306,02/08/21 05:52:38 AM,0.3256,0.2494,0.3187,0.3062,0.3058
307,02/08/21 06:52:38 AM,0.3256,0.2494,0.3183,0.3062,0.3054
308,02/08/21 07:52:38 AM,0.3256,0.2498,0.3187,0.3066,0.3054
309,02/08/21 08:52:38 AM,0.3256,0.2498,0.3187,0.3069,0.3058
310,02/08/21 09:52:38 AM,0.3261,0.2498,0.3183,0.3069,0.3054
311,02/08/21 10:52:38 AM,0.3265,0.2498,0.3178,0.3072,0.3051
312,02/08/21 11:52:38 AM,0.3265,0.2498,0.3178,0.3072,0.3048
313,02/08/21 12:52:38 PM,0.3269,0.2498,0.3175,0.3072,0.3048
314,02/08/21 01:52:38 PM,0.3269,0.2498,0.3171,0.3072,0.3048
315,02/08/21 02:52:38 PM,0.3269,0.2498,0.3171,0.3072,0.3043
316,02/08/21 03:52:38 PM,0.3269,0.2494,0.3168,0.3072,0.3043
317,02/08/21 04:52:38 PM,0.3265,0.2494,0.3168,0.3069,0.3043
318,02/08/21 05:52:38 PM,0.3265,0.2494,0.3168,0.3069,0.3043
319,02/08/21 06:52:38 PM,0.3261,0.2490,0.3163,0.3069,0.3043
320,02/08/21 07:52:38 PM,0.3261,0.2490,0.3163,0.3069,0.3043
321,02/08/21 08:52:38 PM,0.3256,0.2490,0.3163,0.3066,0.3043
